name;price;image_url;quantity;description;category;tax;power
WINO GRZANE MNICHA 1L 14%;19.99;https://alkoholeswiata24.pl/gfx/mini/1675257425.8458.jpg, https://alkoholeswiata24.pl/gfx/1675257425.8458.jpg;0;Wino Grzane Mnicha 1l 14%  Grzaniec Grzane Mnicha o pojemności 1l, produkowane według starych zakonnych receptur od ponad 25 lat. Powstaje w wyniku maceracji ziół, korzeni i przypraw. W smaku przyjemne, doskonale zbalansowane.  Wino Grzane Mnicha najlepiej podawać podgrzane do 40 stopni. Dobrze smakuje z odrobiną rumu podane do słodkich dań.;wino czerwone;1;Moc:14%
WINO GRAN MASCOTA MALBEC 0,75L CZ/W;82.90;https://alkoholeswiata24.pl/gfx/mini/1675166365.3603.jpg, https://alkoholeswiata24.pl/gfx/1675166365.3603.jpg;3;Wino Gran Mascota Malbec czerwone, wytrawne 0,75l;wino czerwone;1;Moc: 0%
WINO NINO ARDEVI PINOT GRIGIO DOC 12,5% B/W 0,75L;29.99;https://alkoholeswiata24.pl/gfx/mini/1683623125.5774.jpg, https://alkoholeswiata24.pl/gfx/1683623125.5774.jpg;0;Wino Nino Ardevi Pinot Grigio DOC - wino włoskie białe, wytrawne  produkowane w regionie Veneto. Powstaje z winogron szczepu  , posiada apelację Delle Venezie DOC. Fermentacja odbywa się w miedzianych kadziach w temperaturze 15-16° C. Następnie wino dojrzewa na osadzie przez 3 miesiące. Zabutelkowane z mocą 12,5% abv.  Wino Nino Ardevi Pinot Grigio DOC - noty degustacyjne : Świeży, zielone jabłko, gruszka, cytrusy, nuty kwiatowe.  : Świeży i miękki, owoce sadu z nutą cytrusów.  Wino najlepiej podawać w towarzystwie z wędlinami i serami średnio dojrzałymi.;wino białe;1;Moc:12,5%
WINO PANDEMICZNA POMARAŃCZA 0,75L 12% B/W WINNICA MIŁOSZ;84.99;https://alkoholeswiata24.pl/gfx/mini/1681462162.0008.jpg, https://alkoholeswiata24.pl/gfx/1681462162.0008.jpg;0;Wino Pandemiczna Pomarańcza Winnica Miłosz B/W 0,75l 12%  produkowane w   znajdującej się nieopodal miasta  . Powstaje z gron szczepów Pinot Blanc, Sauvignon Blanc, Mueller Thurgau, Gewurztraminer i Devin. Skórki winogron macerowane są w otwartych kadziach przez 4 tygodnie, stąd głęboki i wyrazisty smak trunku. Wino nie było filtrowane i zawiera naturalny osad. Zabutelkowane z mocą 12% abv.   z Winnicy Miłosz jest odpowiednie dla ludzi z wymagającym podniebieniem,   i/lub nietuzinkowych. To świetna propozycja na   lub okolic województwa lubuskiego. Wino Pandemiczna Pomarańcza Winnica Miłosz - noty degustacyjne : Świeży, owocowo-ziołowy. : Orzeźwiający, aromaty ziół, liczi, róży, moreli, gruszki, akcent czerwonej i zielonej herbaty. : Zbalansowany i harmonijny.;wino białe;1;Moc:12%
WINO HARDYS CREST CABERN.-SHIRAZ-MERLOT 0.75L CZ/W AUSTRALIA;32.99;https://alkoholeswiata24.pl/gfx/mini/1633596224.3854.jpg, https://alkoholeswiata24.pl/gfx/1633596224.3854.jpg;1;;wino czerwone;1;Moc: 0%
WINO PASQUA BIO CHARDONNAY/GRILLO B/W 13% 0.75L WŁOCHY;41.50;https://alkoholeswiata24.pl/gfx/mini/1614969399.1346.jpg, https://alkoholeswiata24.pl/gfx/1614969399.1346.jpg;0;;wino białe;1;Moc:13%
WINO ORESTIADI TENUTE NISSIM GRILLO 2022 0,75 B/W 12,5%;59.99;https://alkoholeswiata24.pl/gfx/mini/1694698302.1124.jpg, https://alkoholeswiata24.pl/gfx/1694698302.1124.jpg;0;Wino Orestiadi Tenute Nissim Grillo 2022 - sycylijskie, białe wytrawne Wino Orestiadi Tenute Nissim Grillo to sycylijskie białe, wytrawne wino z rocznika 2022. Wytwarzane ze szczepu Grillo i fermentowane w stalowych kadziach, gdzie dojrzewa przez okres trzech miesięcy. Charakteryzuje się jasnosłomkowym kolorem z zielonymi refleksami.  Wino idealnie komponuje się ze szparagami, miecznikiem, mulami w winie lub dań z kuskusem.  Wino sycylijskie Orestiadi Tenute Nissim Grillo : Owoce cytrusowe, zielone jabłka, zioła, nuta kwiatu pomarańczy i jaśminu. : Soczyste, owocowe z nutą skórki chleba i mineralnością w finiszu.;wino białe;1;Moc:12,5%
WINO OLD GRUZJA  ALAVERDI 0,75L B/PW GRUZJA;30.50;https://alkoholeswiata24.pl/gfx/mini/1509296708.9193.jpg, https://alkoholeswiata24.pl/gfx/1509296708.9193.jpg;1;WINO OLD GRUZJA ALAVERDI 0,75L - gruzińskie wino online;wino białe;1;Moc: 0%
WINO OLD TBILISI ALAZANI 11% B/PS 0,75L;29.99;https://alkoholeswiata24.pl/gfx/mini/1620374650.3105.jpg, https://alkoholeswiata24.pl/gfx/1620374650.3105.jpg;5;;wino białe;1;Moc:11%
WINO HARDYS VR MERLOT 13,5 % CZ/W 0,75L;27.99;https://alkoholeswiata24.pl/gfx/mini/1655292243.8892.jpg, https://alkoholeswiata24.pl/gfx/1655292243.8892.jpg;1;;wino czerwone;1;Moc: 0%
WINO PASCANI SAUVIGNON BLANC 0,75L 12% B/W MOŁDAWIA;39.90;https://alkoholeswiata24.pl/gfx/mini/1669906679.0158.jpg, https://alkoholeswiata24.pl/gfx/1669906679.0158.jpg;2;Wino mołdawskie Pascani Sauvignon Blanc białe, wytrawne 0,75l 12% *zdjęcie poglądowe;wino białe;1;Moc:12%
WINO OLD GRUZJA PIROSMANI 0,75L B/PW GRUZJA;30.90;https://alkoholeswiata24.pl/gfx/mini/1700555985.3242.jpg, https://alkoholeswiata24.pl/gfx/1700555985.3242.jpg;10;Wino Old Gruzja Pirosmani- białe, półwytrawne Old Gruzja Pirosmani to białe, półwytrawne wino produkowane w Gruzji. Wytwarzane z połączenia szczepów Rkatsiteli i Mrsvane uprawianych w regionie Kakheti. Cechuje się delikatnym smakiem i świeżym, lekkim aromatem. Zamknięte z mocą 12% ABV.  Wino najlepiej komponuje się z rybami, owocami morza i białym mięsem.;wino białe;1;Moc: 0%
WINO IMIGLYKOS APOLLO CZ/PS 0.75L;19.99;https://alkoholeswiata24.pl/gfx/mini/1509296715.6078.jpg, https://alkoholeswiata24.pl/gfx/1509296715.6078.jpg;4;Czerwone wino Imiglykos Apollo półsłodkie;wino czerwone;1;Moc: 0%
WINO OLARIA SELECCAO SOCIOS B/W 0.75L;24.99;https://alkoholeswiata24.pl/gfx/mini/1634628042.5342.jpg, https://alkoholeswiata24.pl/gfx/1634628042.5342.jpg;4;Wino Olaria Seleccao Socios białe, wytrawne 0,75l;wino białe;1;Moc: 0%
WINO JACOB'S CREEK DOUBLE BARREL SHIRAZ 4TH VINTAGE 0,75LCZ/W  AUSTRALIA;67.50;https://alkoholeswiata24.pl/gfx/mini/1614968830.0696.jpg, https://alkoholeswiata24.pl/gfx/1614968830.0696.jpg;6;;wino czerwone;1;Moc: 0%
WINO HERBE SAINTE HARMONIE MALBEC 0,75L 13,5% CZ/W;46.49;https://alkoholeswiata24.pl/gfx/mini/1649833461.0307.jpg, https://alkoholeswiata24.pl/gfx/1649833461.0307.jpg;4;°C z serami, dziczyzną, polędwicą i kaczką.;wino czerwone;1;Moc:13,5%
WINO PASQUA CHARDONNAY PUGLIA 12,5% B/W 0,75L WŁOCHY;34.90;https://alkoholeswiata24.pl/gfx/mini/1614970104.481.jpg, https://alkoholeswiata24.pl/gfx/1614970104.481.jpg;0;;wino białe;1;Moc:12,5%
WINO HOUSE OF THE DRAGON FIRE AND BLOOD 0,75L 14,5% CZ/W;89.90;https://alkoholeswiata24.pl/gfx/mini/1669907095.9586.jpg, https://alkoholeswiata24.pl/gfx/1669907095.9586.jpg;5;Gra o Tron - Wino House of the Dragon Fire and Blood Cabernet Sauvignon Shiraz czerwone, wytrawne Doskonała propozycja dla prawdziwych fanów kultowego serialu produkcji HBO - Gra o Tron, i prequelu Ród Smoka nagranych na podstawie książek George'a R. R. Martina. Odważna, zniewalająca mieszanka wyselekcjonowanych winogron szczepów Cabernet Sauvignon (52%), Syrah / Shiraz (48%) zebranych z kilku apelacji w południowej Australii.  Czym się charakteryzuje wino z Rodu Smoka - House of Dragon - Gra o Tron? Aksamitna struktura Cabernet Sauvignon wspaniale komponuje się z owocową głębią Shiraz tworząc idealną równowagę między elegancją, a zdecydowanym, intensywnym charakterem. Doskonała mieszanka szczepów pochodzących z najlepszych australijskich upraw winorośli tworzy wino ponadczasowe jak serial Gra o Tron i Ród Smoka. Idealne warunki dojrzewania winogron wpłynęły na powolny, równomierny rozwój smaków tworząc świetny rocznik zarówno dla Cabernet Sauvignon, jak i Shiraz. Na niepowtarzalny profil smakowy wpłynęło również starzenie wina przez 4 miesiące w amerykańskich i francuskich dębowych beczkach. Produkowany jest w limitowanych ilościach w występuje w trzech różnych wersjach.  Jakie cechy ma i jak smakuje wino z Gry o Tron- House of the Dragon Fire and Blood? : Jasny szkarłatna czerwień.  : Ciemne owoce, głównie jeżyny i dojrzałe śliwki, nuta pieprzu. : Bogaty i wyważony, słodycz ciemnych owoców z delikatnymi taninami, nuta skóry i dębu.  Wspaniale komponuje się z pasztecikami z wołowiną lub dziczyzną z grilla. Wino House of the Dragon Fire and Blood to doskonały pomysł na prezent dla fana serii Gry o Tron! Zamów online i zaskocz swojego bliskiego!;wino czerwone;1;Moc:14,5%
WINO INFINITI AGLIANICO DEL VULTURE 0,75L 14,5% CZ/W WŁOCHY;32.90;https://alkoholeswiata24.pl/gfx/mini/1680606005.4877.jpg, https://alkoholeswiata24.pl/gfx/1680606005.4877.jpg;0;Wino Infiniti Aglianico Del Vulture 0,75l - wino włoskie czerwone, wytrawne;wino czerwone;1;Moc:14,5%
WINO INCANTARE CABERNET SAUVIGNON 0,75L CZ/PW MOŁDAWIA;24.00;https://alkoholeswiata24.pl/gfx/mini/1664198256.6105.jpg, https://alkoholeswiata24.pl/gfx/1664198256.6105.jpg;0;Wino Incantare Cabernet Sauvignon czerwone, półwytrawne 0,75l Mołdawia;wino czerwone;1;Moc: 0%
WINO PASQUA PINOT GRIGIO B/W 0,75L WŁOCHY;32.50;https://alkoholeswiata24.pl/gfx/mini/1589890736.6331.jpg, https://alkoholeswiata24.pl/gfx/1589890736.6331.jpg;0;;wino białe;1;Moc: 0%
WINO PIERRE CHANTAL COLOMBARD CHARDONNAY B/PW 0,75L;22.90;https://alkoholeswiata24.pl/gfx/mini/1649252930.3904.jpg, https://alkoholeswiata24.pl/gfx/1649252930.3904.jpg;0;Chateaunef-du-Pape. Wino łączy w sobie szczepy Colombard i Chardonnay. Charakteryzuje się elegancką butelce z wygrawerowanym herbem, a dodatkowo jest funkcjonalna, dzięki wyżłobieniom na kciuka, które pomaga w nalewaniu i trzymaniu wina.;wino białe;1;Moc: 0%
WINO JACOB'S CREEK MERLOT SHIRAZ  0,75L CZ/PSŁ AUSTRALIA;31.00;https://alkoholeswiata24.pl/gfx/mini/1692782920.0268.jpg, https://alkoholeswiata24.pl/gfx/1692782920.0268.jpg;1;WINO JACOB'S CREEK MERLOT SHIRAZ 0.75L - australijskie wino online;wino czerwone;1;Moc: 0%
WINO PAUL BARN RIESLING B/PS 0.75L;39.99;https://alkoholeswiata24.pl/gfx/mini/1669023582.759.jpg, https://alkoholeswiata24.pl/gfx/1669023582.759.jpg;4;Wino Paul Barn Riesling białe, półsłodkie 0,75l;wino białe;1;Moc: 0%
WINO PORTADA LISBOA B/W 0,75L PORTUGALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1509296709.4983.jpg, https://alkoholeswiata24.pl/gfx/1509296709.4983.jpg;8;;wino białe;1;Moc: 0%
WINO PORTADA LISBOA B/PS 0,187L  PORTUGALIA;13.99;https://alkoholeswiata24.pl/gfx/mini/1695807617.1732.jpg, https://alkoholeswiata24.pl/gfx/1695807617.1732.jpg;6;Wino Portada Lisboa białe, półsłodkie 0,187l Portada Lisboa biała, półsłodka to doskonałe wino portugalskie powstałe z połączenia szczepów Moscatel, Chardonnay i Alvarinho z Gernao Pires i Arinto. Charakteryzuje się pełnym bukietem słodkich nut owocowych z akcentami cytrusów. Doskonale zbalansowane i łatwo pijalne.  Portada Lisboa to świetne wino na imprezy w gronie przyjaciół i inne uroczystości. Najlepiej smakuje w towarzystwie ostrych potraw, sałatek, ryb, makaronów i serów. Mała buteleczka 187ml idealnie sprawdzi się na wieczorach panieńskich, piknikach czy jako dodatek do prezentu.  Podawać w temperaturze 10-12°C. Posiada 11,5% ABV.;wino białe;1;Moc: 0%
WINO JACOB'S CREEK SHIRAZ CABERNET 0,75L CZ/W AUSTRALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1692784192.3066.jpg, https://alkoholeswiata24.pl/gfx/1692784192.3066.jpg;0;WINO JACOB'S CREEK SHIRAZ CABERNET 0.75L - australijskie wino online;wino czerwone;1;Moc: 0%
WINO PORTADA LISBOA B/PS 0,75L    PORTUGALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1509296709.6938.jpg, https://alkoholeswiata24.pl/gfx/1509296709.6938.jpg;3;Białe wino Portada Lisboa półsłodkie 0,75 l Portada Lisboa biała, półsłodka to doskonałe wino portugalskie powstałe z połączenia szczepów Moscatel, Chardonnay i Alvarinho z Gernao Pires i Arinto. Charakteryzuje się pełnym bukietem słodkich nut owocowych z akcentami cytrusów. Doskonale zbalansowane i łatwo pijalne.  Portada Lisboa to świetne wino na imprezy w gronie przyjaciół i inne uroczystości. Najlepiej smakuje w towarzystwie ostrych potraw, sałatek, ryb, makaronów i serów. Podawać w temperaturze 10-12°C. Posiada 11,5% ABV.;wino białe;1;Moc: 0%
WINO KARTULI MARANI PIROSMANI 0,75L CZ/PW GRUZJA;29.00;https://alkoholeswiata24.pl/gfx/mini/1649078996.8459.jpg, https://alkoholeswiata24.pl/gfx/1649078996.8459.jpg;0;Kakheti 12-14 ° C;wino czerwone;1;Moc: 0%
WINO PINOT BLANC & SOLARIS 0,75L 12,5% B/W WINNICA MIŁOSZ;69.00;https://alkoholeswiata24.pl/gfx/mini/1681464126.3263.jpg, https://alkoholeswiata24.pl/gfx/1681464126.3263.jpg;0;Wino Pinot Blanc & Solaris Winnica Miłosz białe, wytrawne   produkowane w Winnicy Miłosz, znajdującej się w województwie lubuskim, niedaleko Zielonej Góry. Wyjątkowe, świeże wino powstało w połączeniu klasycznego szczepu Pinot Blanc z popularnym w Polsce szczepem Solaris.  Delikatne, owocowe wino będzie doskonałe jako aperitif lub jako dodatek do lekkich dań.  Wino na podniebieniu cieliste i pełne, wspaniałe aromaty białych kwiatów, melona, jabłka, soczystej gruszki i brzoskwini. , zamów jako   lub województwa lubuskiego!;wino białe;1;Moc:12,5%
WINO PASSATEMPO 12% B/PS 0,75L;29.99;https://alkoholeswiata24.pl/gfx/mini/1675942489.1987.jpg, https://alkoholeswiata24.pl/gfx/1675942489.1987.jpg;0;Wino Passatempo białe, półsłodkie 0,75l 12%;wino białe;1;Moc:12%
WINO KIJAFA CHERRY 0,7L CZ/S;34.90;https://alkoholeswiata24.pl/gfx/mini/1599823180.5634.jpg, https://alkoholeswiata24.pl/gfx/1599823180.5634.jpg;10;;wino czerwone;1;Moc: 0%
WINO PORTO BOEIRA WHITE DIAMOND 0,75L 19,5%;209.90;https://alkoholeswiata24.pl/gfx/mini/1656506178.4901.jpg, https://alkoholeswiata24.pl/gfx/1656506178.4901.jpg;0;Białe, słodkie porto o pięknej ciemnozłotej barwie produkowane w Dolinie Douro w Portugalii. W skład wina wchodzą dokładnie wyselekcjonowane winogrona szczepu  malvasia fina, viosinho, gouveio i côdega de larinho, które są fermentowane w zbiornikach ze stali nierdzewnej. Wino wzmocnione regionalną brandy (77%) przelane jest do beczek z dębu francuskiego gdzie dojrzewa przez okres około 5 lat. : Suszone daktyle i rodzynki, dżem brzoskwiniowy, orzechy, miód. : Złożony i pełny. Wspaniałe zrównoważenie słodyczy i kwasowości. Nuty cytrusów, miodu, akcent pestki. z gęsich wątróbek, serami długo dojrzewającymi, deserami lub jako digestif.;wino białe;1;Moc:19,5%
WINO KAZBEK PEAK SAPERAVI CZ/PSŁ 0,75L 12,5%;36.49;https://alkoholeswiata24.pl/gfx/mini/1618332375.4366.jpg, https://alkoholeswiata24.pl/gfx/1618332375.4366.jpg;2;;wino czerwone;1;Moc:12,5%
WINO KNOCK KNOCK TEMPRANILLO SYRAH 12% CZ/W 0,75L;25.99;https://alkoholeswiata24.pl/gfx/mini/1604055612.3005.jpg, https://alkoholeswiata24.pl/gfx/1604055612.3005.jpg;5;Wino Knock Knock Tempranillo Syrah 12% Cz/W 0,75l;wino czerwone;1;Moc:12%
WINO KAZBEK PEAK PIROSMANI CZ/PW 0,75L 12,5%;36.49;https://alkoholeswiata24.pl/gfx/mini/1589536134.373.jpg, https://alkoholeswiata24.pl/gfx/1589536134.373.jpg;4;;wino czerwone;1;Moc:12,5%
WINO KAGOR MONASTYR PASTORAL 0,75L 16% CZ/S;34.50;https://alkoholeswiata24.pl/gfx/mini/1617044963.0402.jpg, https://alkoholeswiata24.pl/gfx/1617044963.0402.jpg;0;;wino czerwone;1;Moc:16%
WINO KUMALA MERLOT 13,5 % CZ/PS 0,75L;24.99;https://alkoholeswiata24.pl/gfx/mini/1675940979.8433.jpg, https://alkoholeswiata24.pl/gfx/1675940979.8433.jpg;7;Wino Kumala Merlot czerwone, półsłodkie 0,75l 13,5%;wino czerwone;1;Moc: 0%
WINO PORTO TOWERS WHITE B/S 0,75L 19,5%;36.49;https://alkoholeswiata24.pl/gfx/mini/1677853176.3418.jpg, https://alkoholeswiata24.pl/gfx/1677853176.3418.jpg;0;Wino Porto Towers White - porto online, białe słodkie  to wino produkowane z winogron rosnących na północy Portugalii w regionie Alto Douro. Wino jest następnie transportowane do miasta Vila Nova de Gaia gdzie dojrzewa w dębowych beczkach, a następnie jest butelkowane. Charakteryzuje się intensywnym białym kolorem oraz wspaniałym, delikatnym aromatem białych owoców. W smaku słodkie, idealnie będzie się komponować z deserami i lodami.;wino białe;1;Moc:19,5%
WINO LACRIME PRIMITIVO DI MANDURIA RESERVA 0,75L 14% CZ/W WŁOCHY;79.00;https://alkoholeswiata24.pl/gfx/mini/1666169166.7702.jpg, https://alkoholeswiata24.pl/gfx/1666169166.7702.jpg;10;Wino Lacrime Primitivo Di Manduria Reserve czerwone, wytrawne 0,75l 14%;wino czerwone;1;Moc:14%
WINO PROSECCO CINZANO 0,75L B/PW;34.99;https://alkoholeswiata24.pl/gfx/mini/1657279244.43.jpg, https://alkoholeswiata24.pl/gfx/1657279244.43.jpg;10;Musujące, półwytrawne wino wyprodukowane w regioni Veneto we Włoszek. W skład wina wchodzą starannie wyselekcjonowane winogrona szczepów Glera (85%) i Pinot Bianco z Chardonnay (15%). Charakteryzuje się niezwykle orzeźwiającymi nutami jabłek i gruszek i doskonale zbalansowaną kwasowością.  Prosecco Cinzano wspaniale smakuje schłodzone jako aperitivo, jest też dobrym winem do koktajli jak Aperol Spritz. Idealnie komponuje się z przekąskami, serami i warzywami.;wino białe;1;Moc: 0%
WINO LACRIME PRIMITIVO DI MANDURIA 0,75L 14% CZ/W WŁOCHY;69.00;https://alkoholeswiata24.pl/gfx/mini/1666168080.5494.jpg, https://alkoholeswiata24.pl/gfx/1666168080.5494.jpg;6;Wino włoskie Lacrime Primitivo Di Manduria czerwone, wytrawne 0,75l 14%;wino czerwone;1;Moc:14%
WINO PRADOREY CRIANZA - VALDELAYEGUA + BLANCO 2x0,75L + 2 KIELISZKI  HISZPANIA;209.00;https://alkoholeswiata24.pl/gfx/mini/1655471064.7972.jpg, https://alkoholeswiata24.pl/gfx/1655471064.7972.jpg;0;Ribera Del Duero Cabernet Sauvignon (3%) i Merlot (2%). Wino po fermentacji leżakowane jest przez 12 miesięcy w beczkach z dębu amerykańskiego, a kolejne trzy w dużych beczkach z dębu francuskiego. Następnie przelane jest do butelek i dojrzewa w niej przez kolejne 2 lata w piwnicach winnicy Finca Valdelayegua.  Verdejo. W celu zachowania najwyższej jakości i świeżości owoce zbierane są nocą. Wino dojrzewało przez 5 miesięcy w cementowych i stalowych tankach, po czym przelane zostało do beczek z amerykańskiego i francuskiego dębu i dojrzewało tam kolejne 5 miesięcy.;wino białe;1;Moc: 0%
WINO LA TAPA TEMPRANILLO CZ/PW 0,75L 13,5%;29.99;https://alkoholeswiata24.pl/gfx/mini/1698141472.7806.jpg, https://alkoholeswiata24.pl/gfx/1698141472.7806.jpg;1;Wino La Tapa Tempranillo- czerwone, półwytrawne La Tapa Tempranillo to czerwone, półwytrawne wino produkowane w Hiszpanii. Cechuje się intensywnym aromatem owoców leśnych. W smaku harmonijne, krągłe z orzeźwiającą nutą na finiszu.;wino czerwone;1;Moc:13,5%
WINO PROSECCO ANNA SPINATO 0,2L B/W;12.50;https://alkoholeswiata24.pl/gfx/mini/1652442855.909.jpg, https://alkoholeswiata24.pl/gfx/1652442855.909.jpg;0;Wino prosecco Anna Spinato 0,2l B/W;wino białe;1;Moc: 0%
WINO LA MASCOTA CABERNET SAUVIGNON 0,75L CZ/W ARGENTYNA;59.90;https://alkoholeswiata24.pl/gfx/mini/1554710484.5232.jpg, https://alkoholeswiata24.pl/gfx/1554710484.5232.jpg;3;;wino czerwone;1;Moc: 0%
WINO PROSECCO AMANTI 10,5% B/W 0,2L;16.90;https://alkoholeswiata24.pl/gfx/mini/1664441136.0269.jpg, https://alkoholeswiata24.pl/gfx/1664441136.0269.jpg;0;Wino Prosecco Amanti Białe, półsłodkie 10,5% 0,2l;wino białe;1;Moc:10,5%
WINO LA CACCIATORA PRIMITIVO DEL TARANTINO 0,75L CZ/W WŁOCHY;24.90;https://alkoholeswiata24.pl/gfx/mini/1509297024.1031.jpg, https://alkoholeswiata24.pl/gfx/1509297024.1031.jpg;0;Wino La Cacciotra Primitivo Del Tarantino 0,75l Cz/W;wino czerwone;1;Moc: 0%
WINO POSTALES CHARDONNAY 0,75L B/W ARGENTYNA;29.50;https://alkoholeswiata24.pl/gfx/mini/1534422611.0339.jpg, https://alkoholeswiata24.pl/gfx/1534422611.0339.jpg;0;WINO POSTALES CHARDONNAY 0,75L - alkohole świata - wino online;wino białe;1;Moc: 0%
WINO KUMALA RESERVE PINOTAGE 13,5 % CZ/W 0,75L;32.99;https://alkoholeswiata24.pl/gfx/mini/1675865732.6405.jpg, https://alkoholeswiata24.pl/gfx/1675865732.6405.jpg;0;Wino Kumala Reserve Pinotage czerwone, wytrawne 0,75l 13,5%;wino czerwone;1;Moc: 0%
WINO PROSECCO AMANTI  0,75L B/PW;34.99;https://alkoholeswiata24.pl/gfx/mini/1627974237.7873.jpg, https://alkoholeswiata24.pl/gfx/1627974237.7873.jpg;6;;wino białe;1;Moc: 0%
WINO LAGOALVA  0,75L CZ/W PORTUGALIA;32.00;https://alkoholeswiata24.pl/gfx/mini/1614980046.7869.jpg, https://alkoholeswiata24.pl/gfx/1614980046.7869.jpg;0;;wino czerwone;1;Moc: 0%
WINO LINDEMAN'S BIN 40 MERLOT CZ/W 0,75L;35.90;https://alkoholeswiata24.pl/gfx/mini/1675866871.9163.jpg, https://alkoholeswiata24.pl/gfx/1675866871.9163.jpg;4;Wino Lindemans Bin 40 Merlot czerwone, wytrawne 0,75l;wino czerwone;1;Moc: 0%
WINO PROSECCO DI VICI B/W 0.75L WŁOCHY;44.99;https://alkoholeswiata24.pl/gfx/mini/1651843437.0237.jpg, https://alkoholeswiata24.pl/gfx/1651843437.0237.jpg;0;;wino białe;1;Moc: 0%
WINO LEVORATO PRIMITIVO IGT 0,75L CZ/W WŁOCHY;37.50;https://alkoholeswiata24.pl/gfx/mini/1614981115.9796.jpg, https://alkoholeswiata24.pl/gfx/1614981115.9796.jpg;1;;wino czerwone;1;Moc: 0%
WINO LES COCOTTES MERLOT 0% 0,75L CZ/PW FRANCJA;28.50;https://alkoholeswiata24.pl/gfx/mini/1673435988.0725.jpg, https://alkoholeswiata24.pl/gfx/1673435988.0725.jpg;0;;wino czerwone;1;Moc:0%
WINO LE GRAND NOIR IGP ORGANIC CARIGNAN SYRAH MOURVERDE 13,5% 0,75L CZ/W FRANCJA;49.00;https://alkoholeswiata24.pl/gfx/mini/1680097367.1123.jpg, https://alkoholeswiata24.pl/gfx/1680097367.1123.jpg;3;Wino Le Grand Noir Organic IGP D'OC - wino organiczne francuskie czerwone, wytrawne Le Grand Noir Organic IGP to francuskie czerwone, wytrawne wino organiczne produkowane z ekologicznych, 60-letnich krzewów gron Carignan, Syrah, Mourvedre. Charakteryzuje się zdecydowanym śródziemnomorskim charakterem o korzennym aromacie i smaku ciemnych jagód. Zabutelkowane z mocą 13,5% abv.  Wino podawać w temperaturze 18°C w towarzystwie dań wegetariańskich, sałat lub samodzielnie.;wino czerwone;1;Moc:13,5%
WINO LE GRAND FILOU RED CZ/W 0,75L;29.99;https://alkoholeswiata24.pl/gfx/mini/1667813812.3534.jpg, https://alkoholeswiata24.pl/gfx/1667813812.3534.jpg;4;Wino Le Grand Filou Rouge czerwone, wytrawne 0,75l;wino czerwone;1;Moc: 0%
WINO LAUDUM ROBLE ORGANIC 0,75L CZ/W HISZPANIA;46.80;https://alkoholeswiata24.pl/gfx/mini/1672312691.7609.jpg, https://alkoholeswiata24.pl/gfx/1672312691.7609.jpg;5;Wino Laudum Roble Organic czerwone, wytrawne 0,75lv;wino czerwone;1;Moc: 0%
WINO LAMBRUSCO CHIARLI DELL'EMILIA ROSSO 7,5% CZ/S 0,75L;25.90;https://alkoholeswiata24.pl/gfx/mini/1668776401.2298.jpg, https://alkoholeswiata24.pl/gfx/1668776401.2298.jpg;0;Wino musujące Lambrusco Chiarli Dell'Emilia Rosso czerwone, słodkie 0,75l 7,5%;wino czerwone;1;Moc:7,5%
WINO PROSECCO MARTINI 0,75L B/W WŁOCHY;39.50;https://alkoholeswiata24.pl/gfx/mini/1631793639.1176.jpg, https://alkoholeswiata24.pl/gfx/1631793639.1176.jpg;10;Musujące wino Prosecco Martini 0,75l W Martini wcieliła się iskra, która skłoniła dwie zupełnie różne osoby do poświęcenia życia jednej wspólnej sprawie i pozostawienia śladu w historii Włoch. Byli to Alessandro Martini, ambitny przedsiębiorca oraz Luigi Rossi – swoją lekką ręką aromaty ziół zachwycały mieszkańców Turynu na Dora Grossa przez wiele lat. W 1863 roku stworzyli swój pierwszy wermut, którego receptura pozostaje niezmieniona do dziś. Volere e Potere - te słowa są uwiecznione na bramach Casa Martini.  „Jeśli chcesz, to możesz” – to motto, którym kierują się Alessandro Martini i Luigi Rossi, tworząc prawdziwą włoską jakość i styl. Musujące wino Prosecco Martini Wino o delikatnym jasno słomkowym kolorze. Delikatny aromat ujawnia nuty kwitnącego sadu oraz subtelne niuanse zielonych jabłek i gruszek. Orzeźwiający smak podkreśla cytrusowe i kwiatowe nuty z eleganckimi ziołowymi niuansami. Posmak jest żywy i lekki.Polecany jako aperitif, do lekkich dań z ryb i owoców morza, sałatek warzywnych oraz odtłuszczonych miękkich i twardych serów. Aby w pełni cieszyć się wyjątkowym świeżym i lekkim smakiem tego wspaniałego wina, zalecasię schłodzenie do 6-8 °;wino białe;1;Moc: 0%
WINO PROSECCO MONTELLIANA SPUMANTE EXTRA DRY 0,75L;47.99;https://alkoholeswiata24.pl/gfx/mini/1534493615.7197.jpg, https://alkoholeswiata24.pl/gfx/1534493615.7197.jpg;10;;wino białe;1;Moc: 0%
WINO PROSECCO MIONETTO BRUT 0,75L B/W;46.49;https://alkoholeswiata24.pl/gfx/mini/1481209205.0284.jpg, https://alkoholeswiata24.pl/gfx/1481209205.0284.jpg;0;WINO MUSUJĄCE MIONETTO PROSECO BRUT - białe wytrawne;wino białe;1;Moc: 0%
